cost_to_turnover,admin_cost_ratio,employment_cost_ratio,finance_cost_ratio,deductions_to_turnover,high_cost_flag,thin_margin_flag,turnover_bin_q,sector,is_loss
0.0,0.05097140431937165,0.0,0.0,0.0509713993705494,0,0,Q4,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0
0.0,0.0,0.0,0.010540321180687741,0.0,0,0,Q1,"ARTS, ENTERTAINMENT AND RECREATION",0
0.0,0.047044663219243006,0.0,0.0,0.0674983294698413,0,0,Q3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,1
0.9529905478188931,0.0,0.0,0.0,0.0,1,1,Q3,TRANSPORTATION AND STORAGE,0
1.8019160055131365,0.09271552966955801,0.06809271687206883,0.006585538474627229,0.017235968958242424,1,0,Q2,CONSTRUCTION,1
0.8199999553178465,0.005292377671434253,0.0,0.0,0.005292321818742376,0,0,Q3,INFORMATION AND COMMUNICATION,0
0.0,0.0,0.0,0.0,0.0,0,0,Q1,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,0
0.5678654127645409,0.11450929901257656,0.09791010872917574,0.013720469903248494,0.01659922292010372,0,0,Q2,INFORMATION AND COMMUNICATION,0
0.17462809466623172,0.0,0.0,0.0,0.09690197150665948,0,0,Q4,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,1
0.34384615384615386,0.0,0.0,0.0,0.0,0,0,Q2,SERVICE ACTIVITIES,0
0.8952095900330316,0.0,0.0,0.00032256652889939546,0.0,0,0,Q3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0
0.6818471552766718,0.09358900611230873,0.08360936034658867,0.0,0.00997964576572007,0,0,Q3,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
0.9779566826810776,0.0,0.0,0.0,0.0,1,1,Q2,SERVICE ACTIVITIES,1
0.702972491469411,0.1644350306319504,0.13114755330549402,0.017068506469041747,0.03328747732645637,0,0,Q3,MANUFACTURING,1
0.0,0.0,0.0,0.0,0.0,0,0,Q1,CONSTRUCTION,0
0.5557704706640877,0.0,0.0,0.007487642381259403,0.0,0,0,Q1,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1
0.7192388780208866,0.026011713365636378,0.0,0.0,0.0,0,0,Q4,CONSTRUCTION,1
0.572392949910393,0.15633592368761925,0.14291875587235264,0.004810125548600915,0.009367080129701623,0,0,Q3,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,0
0.0,0.0,0.0,0.0,0.013488697517563026,0,0,Q4,"WATER SUPPLY , WASTE MANAGEMENT, SEWERAGE AND REMEDIATION ACTIVITIES",0
0.5856471668786208,0.0,0.0,0.008011869436201781,0.0,0,0,Q2,MANUFACTURING,0
0.0,0.7923537224746592,0.675930094372597,0.025622509612023767,0.11647486892694861,0,0,Q2,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,1
0.9701120190291931,0.0002683698874604599,0.0,0.0011224959771729904,0.00026836329036391464,1,1,Q4,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
0.8835484947187803,0.017307178562174442,0.015910880313163747,0.011812901704279682,0.000981519022387079,0,0,Q4,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
0.9556479490799168,0.002618832649111343,0.0,0.0035961976212685793,0.002618832649111343,1,1,Q3,TRANSPORTATION AND STORAGE,1
0.9092792283562405,0.02895508763345508,0.028505443155520137,0.003970910482059963,0.00044964239967283166,1,0,Q4,SERVICE ACTIVITIES,0
0.6008913446925169,0.27413974745089087,0.2429540468712052,0.0055879657670715715,0.031185700260661014,0,0,Q4,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0
0.0,0.0,0.0,0.0,0.0,0,0,Q1,REAL ESTATE ACTIVITIES,0
0.0,0.8452648638030382,0.8053954950235725,0.0003601361969617601,0.03986967325825039,0,0,Q2,REAL ESTATE ACTIVITIES,0
0.6032367139219835,0.029381608758387065,0.0,0.014306238138125971,0.02938154642998495,0,0,Q2,TOT RECRUITMENT SECTION,1
0.0,0.0,0.0,0.0,0.0,0,0,Q1,CONSTRUCTION,0
0.963395490533663,0.013241886475171305,0.01089898626282168,0.0027848074305080977,0.0023429004243484533,1,1,Q4,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,0
0.0,0.0,0.0,0.0,0.0,0,0,Q1,TRANSPORTATION AND STORAGE,0
0.9523974828101007,0.0,0.0,0.0,0.0,1,1,Q3,CONSTRUCTION,1
0.9870841326732921,0.011472150867032436,0.011472150867032436,0.026496373320048488,0.0,1,1,Q2,TRANSPORTATION AND STORAGE,1
0.819070557347522,0.14173708038976462,0.12889617849618756,0.04741443675108608,0.012840930787975676,0,0,Q3,"ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS, UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE",1
0.0,0.1615840926750941,0.14050790667399488,0.0212846605230946,0.02107618600109923,0,0,Q2,CONSTRUCTION,0
0.0,0.0,0.0,0.017110866488441578,0.0,0,0,Q1,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0
0.0,2.153459745826497,0.0,0.24334271650283754,1.027,0,0,Q2,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,1
0.7436576123080548,0.0,0.0,0.007314479977045437,0.0,0,0,Q4,CONSTRUCTION,0
1.049410768881199,0.0,0.0,0.0003953842628676313,0.0,1,1,Q4,CONSTRUCTION,0
0.8618475080755429,0.003392026558236457,0.0,0.004497032499208866,0.0027836724762808915,0,0,Q4,CONSTRUCTION,0
0.0,0.0,0.0,0.0,0.013425811771882594,0,0,Q3,"AGRICULTURE, FORESTRY AND FISHING",0
0.883821794571619,0.0,0.0,0.0027419309903103217,0.0,0,0,Q3,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
0.9153966422012768,0.0012435093227480063,0.0,0.0016614309275376107,0.0012435103166453605,1,0,Q4,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
0.0,0.0,0.0,0.0,0.0,0,0,Q1,REAL ESTATE ACTIVITIES,0
0.8003798597563829,0.0489906648844183,0.0,0.07176469983916388,0.021152917594603943,0,0,Q3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",1
1.1859359861591696,0.0,0.0,0.0,0.09688581314878893,1,0,Q2,TOT RECRUITMENT SECTION,1
0.0,0.0397624375,0.0397624375,0.000790625,0.0,0,0,Q3,REAL ESTATE ACTIVITIES,0
0.0,0.0,0.0,0.00020416279778164871,0.0,0,0,Q2,REAL ESTATE ACTIVITIES,0
0.0,0.25798047266620266,0.1302673673859043,0.006307750269793935,0.0,0,0,Q2,REAL ESTATE ACTIVITIES,0
0.0,0.31300928798310423,0.2546770622536586,0.22909943382068168,0.18246940208471157,0,0,Q4,FINANCIAL AND INSURANCE ACTIVITIES,0
0.0,0.0,0.0,0.0,0.0,0,0,Q1,SERVICE ACTIVITIES,0
0.8599999486391955,0.0017777258462976565,0.0,0.000491137693180826,0.001777764366901043,0,0,Q3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0
0.0,0.0,0.0,0.0,0.0,0,0,Q1,ACTIVITIES OF EXTRATERRITORIAL ORGANIZATIONS AND BODIES,0
0.240103761722387,0.0,0.0,0.0,0.0,0,0,Q1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0
0.7330353657524912,0.24942706045752716,0.12672613464422783,0.006178704886047419,0.12270088849101067,0,0,Q3,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
0.9513093177496711,0.0,0.0,0.0,0.0026287569173849322,1,1,Q4,CONSTRUCTION,0
0.6289662658416264,0.1900747422101046,0.04089891849148434,0.07908584021305026,0.12532648029778154,0,0,Q4,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
0.3907845769713719,0.054688216485625295,0.0,0.0,0.04968208293770398,0,0,Q2,CONSTRUCTION,0
0.9188250705652458,0.047199392053267716,0.047199392053267716,0.0018223927046392126,0.0,1,0,Q3,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,0
0.9483992186033602,0.019686988099221626,0.01959882185079573,0.00036898554380479195,8.81661430558842e-05,1,0,Q4,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
0.6837371608400541,0.05084847323590378,0.0,0.0,0.05084847323590378,0,0,Q2,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,1
0.8927630086414915,0.28913591959356805,0.19421013192539582,0.0,0.049747062786588844,0,0,Q2,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1
0.7075171512611176,0.05277574728230604,0.05277574728230604,0.012535953477836072,0.0,0,0,Q2,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
0.982011990449368,0.00741559702997249,0.0,0.024000880223439738,0.0,1,1,Q3,TRANSPORTATION AND STORAGE,1
0.2554742605356739,0.0,0.0,0.0,0.03414708455217287,0,0,Q2,INFORMATION AND COMMUNICATION,1
0.7181769574628548,0.024432430667450922,0.0,0.00766509407222748,0.024432430667450922,0,0,Q2,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0
0.15301313927312665,0.014086982993146235,0.013957300587139001,0.0035077110524837306,0.00012968240600723496,0,0,Q4,CONSTRUCTION,0
0.9763558073909333,0.0,0.0,0.0,0.0,1,1,Q3,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
0.0,0.0,0.0,0.0,0.0,0,0,Q1,SERVICE ACTIVITIES,0
0.8447298535015907,0.04689130863819078,0.0,0.0,0.04689130863819078,0,0,Q4,CONSTRUCTION,0
0.7540909426842719,0.12654556407249423,0.12654556407249423,0.006002199034209833,0.0,0,0,Q3,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,0
0.6701811455354874,0.050438904379583045,0.0,0.0,0.050438904379583045,0,0,Q4,CONSTRUCTION,0
0.9347960488497407,0.018433214798191287,0.018113187307461164,0.00551927009828165,0.0003200319504220214,1,0,Q4,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1
0.5032781581781529,0.2978341470287326,0.18390183041258049,0.05843949355358219,0.0606056208770307,0,0,Q4,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,1
0.0,0.0040586749494655565,0.0,0.3512948712529354,0.0013751751127707827,0,0,Q4,FINANCIAL AND INSURANCE ACTIVITIES,0
0.9358752764160472,0.002047498470216355,0.0003897685562950834,0.0006950584650130643,0.0016577299841498405,1,0,Q4,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
0.856238385409914,0.02938761398504689,0.02938761398504689,0.0004010544967371105,0.0,0,0,Q3,INFORMATION AND COMMUNICATION,0
2.06234694497072,0.2063314631415777,0.0,0.0,0.2063314631415777,1,0,Q3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",1
0.3439695550351288,0.0020168618266978924,0.0,0.0,0.0020168911007025763,0,0,Q3,INFORMATION AND COMMUNICATION,0
0.9222913458901553,0.02021662825714221,0.018825361050779962,0.0005428108395900001,0.0013734699819968896,1,0,Q4,"ELECTRICITY, OIL, GAS, STEAM AND AIR CONDITIONING SUPPLY",1
0.0,0.8979084341772803,0.8760097810948919,0.007286967508985187,0.016423897285920117,0,0,Q2,INFORMATION AND COMMUNICATION,0
0.0,0.0,0.0,0.0,0.0,0,0,Q1,CONSTRUCTION,0
0.4913732416900255,2.718,1.361,0.006399672336776357,0.0,0,0,Q1,SERVICE ACTIVITIES,1
1.1487650775416427,0.0,0.0,0.0,0.0,1,0,Q1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",1
0.0,0.010301814785699408,0.0,0.003154542339400536,0.002323073511922759,0,0,Q3,INFORMATION AND COMMUNICATION,0
0.0,0.2860146861951994,0.2860146861951994,0.0,0.0,0,0,Q2,MANUFACTURING,0
0.7262383680079972,0.022347844910580797,0.01994514018564778,0.022990253083473147,0.0031415198692128755,0,0,Q4,MANUFACTURING,0
0.0,0.0,0.0,0.034302801131716215,0.0,0,0,Q1,REAL ESTATE ACTIVITIES,0
0.9322185198694548,0.02183022295355533,0.01849118349571349,0.007061514288288435,0.00332983453475995,1,0,Q4,CONSTRUCTION,0
0.0,0.0,0.0,0.0,0.0,0,0,Q1,REAL ESTATE ACTIVITIES,0
0.0,2.718,1.361,0.952,1.027,0,0,Q1,SERVICE ACTIVITIES,0
0.3468164116933692,0.34797640837909294,0.0,0.004414013362559224,0.34797264215608736,0,0,Q1,CONSTRUCTION,1
0.0,0.07465111598541174,0.010466259154430774,0.023942538296281134,0.17553693327856837,0,0,Q4,REAL ESTATE ACTIVITIES,0
0.8014493154320851,0.7477350644754596,0.7477350644754596,0.0,0.0,0,0,Q2,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",1
0.5555555555555556,0.0,0.0,0.0,0.0,0,0,Q1,REAL ESTATE ACTIVITIES,1
0.6973625631620576,0.03433599969606228,0.0,0.0,0.03433599969606228,0,0,Q1,CONSTRUCTION,0
0.8558844715521823,0.1946172155076071,0.194358569104107,0.003209158989092044,0.0015137542401377567,0,0,Q2,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,1
0.0,0.0,0.0,0.0,0.0,0,0,Q1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0
0.6392538403930705,0.28605084637352995,0.28605084637352995,0.005506641123307377,0.0,0,0,Q3,TRANSPORTATION AND STORAGE,1
0.18320631049239836,0.0,0.0,0.0,0.0,0,0,Q2,CONSTRUCTION,0
0.0,0.0,0.0,0.0,0.019957105372978453,0,0,Q2,REAL ESTATE ACTIVITIES,0
0.4506178456809936,0.44072835231624624,0.43971499134132325,0.011990587418064648,0.001013353393668829,0,0,Q4,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0
0.0,0.0,0.0,0.0,0.0,0,0,Q1,SERVICE ACTIVITIES,0
0.0,2.718,1.361,0.0565,0.0,0,0,Q1,TRANSPORTATION AND STORAGE,1
0.5157296785926022,0.03555514296323802,0.0,0.0,0.03193919057558444,0,0,Q3,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,1
0.0,0.0,0.0,0.0,0.0,0,0,Q2,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,1
0.43773862077047687,0.0,0.0,0.2683315427997622,0.0,0,0,Q3,CONSTRUCTION,0
0.8992044444523632,0.05544479135383286,0.0,0.017128230366839026,0.055444764957836026,0,0,Q3,CONSTRUCTION,0
0.7446665914908013,0.0,0.0,0.0,0.005744570848643324,0,0,Q2,"AGRICULTURE, FORESTRY AND FISHING",1
0.0,0.7481360760059782,0.7322689715438362,0.01625795455839089,0.015843286187379284,0,0,Q3,EDUCATION,1
0.0,0.0,0.0,0.0,0.0,0,0,Q1,REAL ESTATE ACTIVITIES,0
0.8367274257425743,0.7920792079207921,0.7920792079207921,0.0,0.0,0,0,Q1,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,1
0.22489233000851125,0.3011425515337922,0.3011425515337922,0.013021511528842155,0.06107294197168436,0,0,Q4,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,0
0.9466506997620374,0.0005350648087618446,0.0,0.0014636519488744006,0.0005350648087618446,1,0,Q3,CONSTRUCTION,0
0.0,0.0,0.0,0.0,0.0,0,0,Q1,SERVICE ACTIVITIES,0
0.5714328827960236,0.0,0.0,0.0008806498107159497,0.0,0,0,Q3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0
0.4078732540039073,0.40794345950124844,0.3060301507537688,0.20590415695943334,0.0,0,0,Q3,"AGRICULTURE, FORESTRY AND FISHING",1
0.8452694034017769,0.031207647488917155,0.028625026682786783,0.012959163591214408,0.0025826208061303724,0,0,Q4,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
0.5999997733998631,0.14845413386629686,0.05665003421662067,0.02144199263096355,0.0,0,0,Q1,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
0.0,0.0,0.0,0.0,0.0,0,0,Q1,CONSTRUCTION,0
0.0,0.0,0.0,0.004099803506097132,0.40388669258420934,0,0,Q2,REAL ESTATE ACTIVITIES,0
0.6435185185185185,0.0,0.0,0.011142939814814816,0.0,0,0,Q1,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1
0.8994728866123803,0.01955052370791239,0.011609574648404031,0.010223262440110719,0.007940949059508358,0,0,Q4,INFORMATION AND COMMUNICATION,0
0.0,0.0,0.0,0.0,0.0,0,0,Q1,CONSTRUCTION,1
0.0,0.28237428544828225,0.0,0.0,0.28237429475840237,0,0,Q2,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0
0.0,0.004820482866660779,0.0,0.0020980922229821637,0.004820475662663309,0,0,Q3,REAL ESTATE ACTIVITIES,0
0.8832721060263997,0.0,0.0,0.0027557483164345965,0.0,0,0,Q2,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1
0.6281903255096328,0.0,0.0,0.0,0.0,0,0,Q2,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1
0.3722622093891037,0.02114959018373814,0.0,0.009692130432494945,0.021149858634060333,0,0,Q2,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1
0.8433366405269721,0.05755882647681711,0.046468890260338694,0.0013390520599316125,0.005567901882472551,0,0,Q2,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1
0.0,0.0,0.0,0.0,0.0,0,0,Q1,EDUCATION,0
0.8100000490956579,0.014053141140197562,0.0,0.004197924235580605,0.0,0,0,Q2,INFORMATION AND COMMUNICATION,0
0.0,0.0,0.0,0.008914728682170543,0.0,0,0,Q1,INFORMATION AND COMMUNICATION,0
0.7217491497685248,0.17161959593622092,0.14456384373935624,0.0011162987818421598,0.025828547301264593,0,0,Q4,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1
0.7507187840635928,0.02191312696093976,0.0,0.03483362899641322,0.02517428455277815,0,0,Q3,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
0.0,0.0,0.0,0.0,0.0,0,0,Q1,CONSTRUCTION,0
0.47654200215829406,0.17709799909954338,0.0,0.0018845206856883284,0.1770980452997342,0,0,Q3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0
0.8845438269372458,0.0,0.0,0.0,0.0,0,0,Q3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,1
0.5985944959014055,0.04390536145609464,0.0,0.047532284752467714,0.04390555164609444,0,0,Q1,"AGRICULTURE, FORESTRY AND FISHING",0
1.1093753940268396,0.03003781224836013,0.015646447597295974,0.3946521154942816,0.0,1,0,Q4,INFORMATION AND COMMUNICATION,1
0.4910247649841675,0.20935527299055284,0.0,0.0211390671477961,0.0,0,0,Q2,"WATER SUPPLY , WASTE MANAGEMENT, SEWERAGE AND REMEDIATION ACTIVITIES",1
0.8940335088176934,0.0,0.0,0.0,0.0,0,0,Q2,SERVICE ACTIVITIES,1
0.0,0.0,0.0,0.0,0.0,0,0,Q2,"ARTS, ENTERTAINMENT AND RECREATION",1
0.0,0.015228426395939087,0.0,0.00216243654822335,0.015228426395939087,0,0,Q2,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,1
0.5428342604668033,0.2644738246403182,0.23324057660152872,0.0034083109684618436,0.0,0,0,Q3,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,0
0.6931516707302665,0.006712995284792112,0.0,0.00934448943643062,0.0,0,0,Q2,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0
0.0,0.0,0.0,0.0008566936103360874,0.0,0,0,Q3,REAL ESTATE ACTIVITIES,1
0.0,0.0,0.0,0.0,0.0,0,0,Q1,L - REAL ESTATE ACTIVITIES,0
0.0,0.3533582027046971,0.35252810087175457,0.004486540215371691,0.000830101832942509,0,0,Q4,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",1
0.26666666666666666,0.08333333333333333,0.0,0.0,0.0,0,0,Q1,"AGRICULTURE, FORESTRY AND FISHING",1
0.7975327002860674,0.030104392800814624,0.029960719274880098,0.01516974050109188,0.0,0,0,Q4,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
0.9043887818383606,0.009905292199516358,0.0,0.001378816674172677,0.0,1,0,Q3,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1
0.0,0.0,0.0,0.0028260534108530233,0.0,0,0,Q2,REAL ESTATE ACTIVITIES,0
2.975,2.4642758620689653,0.0,0.0,1.027,1,0,Q1,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",1
0.604707152269183,0.060191197338345256,0.060191197338345256,0.019137891512389104,0.0035989921987192317,0,0,Q3,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
0.8835912833087136,0.03344299841755411,0.0275744313804931,0.0013226672017134372,0.005868567037061012,0,0,Q4,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0
0.9722019050093854,0.008350356433619742,0.008350356433619742,0.0022359993734042036,0.0,1,1,Q4,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
1.9833390543855405,0.0,0.0,0.0,0.0,1,0,Q2,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1
0.0,0.0,0.0,0.0,0.0,0,0,Q1,"AGRICULTURE, FORESTRY AND FISHING",0
0.8492756650772144,0.028243785166224555,0.027895096460468696,0.01310519380350725,0.0003486887057558587,0,0,Q3,"ARTS, ENTERTAINMENT AND RECREATION",0
0.9740620931154442,0.0023007955061780045,0.0,0.0028708645986402063,0.0023007955061780045,1,1,Q4,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
0.5680357181458767,0.0,0.0,0.0,0.0,0,0,Q2,CONSTRUCTION,1
0.0,0.0,0.0,0.0,0.0,0,0,Q1,CONSTRUCTION,0
0.0,0.0,0.0,0.0,0.0,0,0,Q1,INFORMATION AND COMMUNICATION,0
0.0,0.0,0.0,0.0,0.0,0,0,Q1,SERVICE ACTIVITIES,0
2.975,0.0,0.0,0.0,0.0,1,0,Q1,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1
0.34947254189295907,0.15242322198050978,0.14746715595349993,0.00745189634821284,0.004413291550285741,0,0,Q3,REAL ESTATE ACTIVITIES,0
0.7517414788798918,0.0,0.0,0.06290233389480969,0.0,0,0,Q2,"ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS, UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE",1
0.0,0.031032080905498628,0.0,0.02987328377201795,0.001268408010180162,0,0,Q3,REAL ESTATE ACTIVITIES,0
0.0,0.0,0.0,0.0,0.0,0,0,Q1,FINANCIAL AND INSURANCE ACTIVITIES,0
0.0,0.18785421364131077,0.0,0.09507581256519108,1.027,0,0,Q3,REAL ESTATE ACTIVITIES,0
0.0,0.0,0.0,0.0,0.0,0,0,Q2,EDUCATION,0
0.8383311222291051,0.0033101562809768554,0.0,0.0,0.003310253781898239,0,0,Q2,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
0.6667566598035223,0.16815326609693848,0.16815326609693848,0.01208368053868833,0.0,0,0,Q2,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1
0.0,0.0,0.0,0.29643477746275804,0.0,0,0,Q1,REAL ESTATE ACTIVITIES,1
0.6804281806445742,0.03710823091840739,0.0,0.0,0.03710823091840739,0,0,Q2,SERVICE ACTIVITIES,1
0.2024447026513151,0.2848335269884863,0.2586871236928277,0.04013235449456005,0.026146424421675293,0,0,Q3,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0
0.055751475393127685,0.0,0.0,0.0049085977980570985,0.0,0,0,Q4,"AGRICULTURE, FORESTRY AND FISHING",0
0.9063451993956952,0.0,0.0,0.0,0.0,1,0,Q1,FINANCIAL AND INSURANCE ACTIVITIES,0
0.049738967073285414,0.05605990368894502,0.0,0.09948561460732569,0.198570267377399,0,0,Q4,MANUFACTURING,1
0.0,0.13546583333333334,0.11973333333333333,0.016666666666666666,0.0,0,0,Q1,"ACTIVITIES OF HOUSEHOLDS AS EMPLOYERS, UNDIFFERENTIATED GOODS- AND SERVICES-PRODUCING ACTIVITIES OF HOUSEHOLDS FOR OWN USE",0
0.0,0.0,0.0,0.0,0.0,0,0,Q1,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,1
0.8,0.0,0.0,0.039984606376687395,0.0,0,0,Q3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0
0.2783300803042417,0.0,0.0,0.0,0.0,0,0,Q3,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,0
0.9560615506661405,0.018685426748962043,0.018685426748962043,0.0,0.0,1,1,Q4,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
1.0336445613208842,0.07905314617120748,0.03405759863769606,0.0010721492904473618,0.04499560553350911,1,1,Q3,CONSTRUCTION,1
0.8237050677168375,0.0035211421482026165,0.0,0.0009374992093587998,0.0035211651486738963,0,0,Q2,CONSTRUCTION,0
0.736021896760501,0.0028629187726316547,0.0,0.050826562157315514,0.0028629187726316547,0,0,Q3,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
0.8124672900654302,0.07054081110359671,0.060998041001247755,0.004102591510731325,0.009542770102348948,0,0,Q3,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0
0.0,0.030672969367829706,0.0,0.1286243938874969,0.003698152595330999,0,0,Q3,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0
0.5201153999204139,0.0518941504178273,0.0,0.006664066852367688,0.0518941504178273,0,0,Q1,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
0.3494871395913873,0.17721783428956295,0.12599816551893725,0.006295556007707867,0.05121939675386073,0,0,Q2,Other,1
0.6649642368418618,0.09176917880962197,0.08518592010067352,0.0121141336700084,0.006583340958557507,0,0,Q3,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",1
0.7542424242424243,0.0,0.0,0.0,0.0,0,0,Q2,CONSTRUCTION,0
0.5257460955620844,0.0,0.0,0.00876243492603474,0.0,0,0,Q1,"WHOLESALE AND RETAIL TRADE, REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0
0.9089799876737771,0.0,0.0,0.0,0.0,1,0,Q2,CONSTRUCTION,0
